time,day,event,estrazione,play_id,colpo,ambata,ambi,cluster,outcome,hit_ambi,hit_ranks,v48_play,v48_hit,v48_stop,v48_cost,v48_gross,v48_net,v48_roi,spy_id,spy,spy_condition,spy_followers,spy_network,spy_level,spy_horizon,spy_k1,spy_k2,spy_k3,spy_hit_nums,spy_cost,spy_gross,spy_net,spy_roi,playable_id,playable_colpo,playable_ambata,playable_ambi,playable_outcome,playable_hit_ambata,playable_hit_ambi,playable_support,playable_terno,playable_hit_terno,playable_terno_cost,playable_terno_gross
2026-07-30 23:56:13,2026-07-30,SPY_CLOSE_H1,287,,1,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,21,84,NC2_W5,90-87-88,DECINA,MULTIPLA,1,1,0,0,88,1.00,0.00,-1.00,-100.0000,,,,,,,,,,,,
2026-07-30 23:56:13,2026-07-30,SPY_OPEN,287,,,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,22,52,NC2_W3_gap,5-8-1,DECINA,MULTIPLA,,,,,,,,,,,,,,,,,,,,,
2026-07-30 23:56:13,2026-07-30,SPY_OPEN,287,,,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,23,45,NC2_W3_gap,40-30-73,MOD5,MULTIPLA,,,,,,,,,,,,,,,,,,,,,
2026-07-30 23:56:13,2026-07-30,SPY_OPEN,287,,,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,24,32,NC3_W5_gap,56-1-47,ALTRO,MULTIPLA,,,,,,,,,,,,,,,,,,,,,
2026-07-30 23:56:13,2026-07-30,SPY_OPEN,287,,,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,25,66,NC2_W3_gap,72-25-70,ALTRO,MULTIPLA,,,,,,,,,,,,,,,,,,,,,
2026-07-30 23:56:13,2026-07-30,SPY_OPEN,287,,,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,26,51,NC2_W5,63-45-66,ALTRO,MULTIPLA,,,,,,,,,,,,,,,,,,,,,
2026-07-30 23:56:13,2026-07-30,SPY_OPEN,287,,,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,27,25,C1_exact,20-90-36,MOD5,MULTIPLA,,,,,,,,,,,,,,,,,,,,,
2026-07-30 23:56:13,2026-07-30,SPY_OPEN,287,,,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,28,45,C1_exact,40-35-90,MOD5,MULTIPLA,,,,,,,,,,,,,,,,,,,,,
2026-07-30 23:56:13,2026-07-30,SPY_OPEN,287,,,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,29,45,NC3_W5_gap,35-40-77,MOD5,MULTIPLA,,,,,,,,,,,,,,,,,,,,,
2026-07-30 23:56:13,2026-07-30,SPY_OPEN,287,,,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,30,22,C2_exact,61-27-74,ALTRO,MULTIPLA,,,,,,,,,,,,,,,,,,,,,
2026-07-30 23:56:13,2026-07-30,SPY_OPEN,287,,,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,31,1,NC2_W3_gap,90-85-73,ALTRO,MULTIPLA,,,,,,,,,,,,,,,,,,,,,
2026-07-30 23:56:13,2026-07-30,SPY_OPEN,287,,,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,32,12,NC2_W5,14-17-59,DECINA,MULTIPLA,,,,,,,,,,,,,,,,,,,,,
2026-07-30 23:56:13,2026-07-30,SPY_OPEN,287,,,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,33,22,NC3_W5_gap,88-83-89,DECINA,MULTIPLA,,,,,,,,,,,,,,,,,,,,,
2026-07-30 23:56:13,2026-07-30,SPY_OPEN,287,,,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,34,69,NC2_W5,51-39-21,ALTRO,MULTIPLA,,,,,,,,,,,,,,,,,,,,,
2026-07-30 23:56:13,2026-07-30,SPY_OPEN,287,,,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,35,19,NC3_W5_gap,89-85-82,DECINA,MULTIPLA,,,,,,,,,,,,,,,,,,,,,
2026-07-30 23:56:13,2026-07-30,SPY_OPEN,287,,,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,36,12,C1_exact,89-86-90,DECINA,MULTIPLA,,,,,,,,,,,,,,,,,,,,,
2026-07-30 23:56:13,2026-07-30,SPY_OPEN,287,,,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,37,84,NC2_W5,90-87-88,DECINA,MULTIPLA,,,,,,,,,,,,,,,,,,,,,
2026-07-30 23:56:13,2026-07-30,SPY_OPEN,287,,,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,38,1,C1_exact,86-90-85,DECINA,MULTIPLA,,,,,,,,,,,,,,,,,,,,,
2026-07-31 05:43:31,2026-07-31,SPY_OPEN,1,,,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,39,58,NC3_W5_gap,35-10-13,ALTRO,MULTIPLA,,,,,,,,,,,,,,,,,,,,,
2026-07-31 05:43:31,2026-07-31,SPY_OPEN,1,,,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,40,72,C3plus,10-89-87,ALTRO,MULTIPLA,,,,,,,,,,,,,,,,,,,,,
2026-07-31 05:43:31,2026-07-31,SPY_OPEN,1,,,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,41,85,C1_exact,55-49-48,ALTRO,MULTIPLA,,,,,,,,,,,,,,,,,,,,,
2026-07-31 05:43:31,2026-07-31,SPY_OPEN,1,,,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,42,7,NC2_W5,8-15-25,ALTRO,MULTIPLA,,,,,,,,,,,,,,,,,,,,,
2026-07-31 05:43:31,2026-07-31,SPY_OPEN,1,,,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,43,19,NC2_W3_gap,89-90-86,DECINA,MULTIPLA,,,,,,,,,,,,,,,,,,,,,
2026-07-31 05:43:31,2026-07-31,SPY_OPEN,1,,,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,44,18,NC2_W5,16-11-44,DECINA,MULTIPLA,,,,,,,,,,,,,,,,,,,,,
2026-07-31 05:43:31,2026-07-31,SPY_OPEN,1,,,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,45,7,NC2_W3_gap,88-90-85,DECINA,MULTIPLA,,,,,,,,,,,,,,,,,,,,,
2026-07-31 05:43:31,2026-07-31,SPY_OPEN,1,,,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,46,18,NC2_W3_gap,90-88-89,DECINA,MULTIPLA,,,,,,,,,,,,,,,,,,,,,
2026-07-31 05:43:31,2026-07-31,SPY_OPEN,1,,,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,47,21,NC2_W3_gap,89-88-90,DECINA,MULTIPLA,,,,,,,,,,,,,,,,,,,,,
2026-07-31 05:43:31,2026-07-31,SPY_OPEN,1,,,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,48,22,NC3_W5_gap,88-83-89,DECINA,MULTIPLA,,,,,,,,,,,,,,,,,,,,,
2026-07-31 05:43:31,2026-07-31,SPY_OPEN,1,,,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,49,45,NC2_W5,35-40-42,MOD5,MULTIPLA,,,,,,,,,,,,,,,,,,,,,
2026-07-31 05:43:31,2026-07-31,SPY_OPEN,1,,,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,50,11,NC2_W3_gap,90-88-87,DECINA,MULTIPLA,,,,,,,,,,,,,,,,,,,,,
2026-07-31 05:43:31,2026-07-31,SPY_OPEN,1,,,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,51,69,NC2_W5,51-39-21,ALTRO,MULTIPLA,,,,,,,,,,,,,,,,,,,,,
2026-07-31 05:43:31,2026-07-31,SPY_OPEN,1,,,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,52,7,C1_exact,69-89-4,MOD5,MULTIPLA,,,,,,,,,,,,,,,,,,,,,
2026-07-31 05:43:31,2026-07-31,SPY_OPEN,1,,,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,53,20,C1_exact,15-90-87,MOD5,MULTIPLA,,,,,,,,,,,,,,,,,,,,,
2026-07-31 05:43:31,2026-07-31,SPY_OPEN,1,,,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,54,19,NC3_W5_gap,89-85-82,DECINA,MULTIPLA,,,,,,,,,,,,,,,,,,,,,
2026-07-31 05:43:31,2026-07-31,SPY_OPEN,1,,,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,55,21,C1_exact,51-88-84,ALTRO,MULTIPLA,,,,,,,,,,,,,,,,,,,,,
2026-07-31 05:43:31,2026-07-31,SPY_OPEN,1,,,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,56,19,C1_exact,89-85-90,DECINA,MULTIPLA,,,,,,,,,,,,,,,,,,,,,
2026-07-31 05:43:31,2026-07-31,SPY_OPEN,1,,,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,57,21,NC3_W5_gap,89-87-90,DECINA,MULTIPLA,,,,,,,,,,,,,,,,,,,,,
2026-07-31 05:43:31,2026-07-31,SPY_OPEN,1,,,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,58,11,C1_exact,90-88-86,DECINA,MULTIPLA,,,,,,,,,,,,,,,,,,,,,
2026-07-31 05:43:31,2026-07-31,SPY_OPEN,1,,,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,59,18,C1_exact,90-86-87,DECINA,MULTIPLA,,,,,,,,,,,,,,,,,,,,,
2026-07-31 05:43:31,2026-07-31,SPY_OPEN,1,,,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,60,3,C1_exact,90-89-9,ALTRO,MULTIPLA,,,,,,,,,,,,,,,,,,,,,
2026-07-31 05:43:31,2026-07-31,SPY_CLOSE_H1,2,,1,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,39,58,NC3_W5_gap,35-10-13,ALTRO,MULTIPLA,1,1,0,0,10,1.00,0.00,-1.00,-100.0000,,,,,,,,,,,,
2026-07-31 05:43:31,2026-07-31,SPY_CLOSE_H1,2,,1,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,40,72,C3plus,10-89-87,ALTRO,MULTIPLA,1,1,0,0,10,1.00,0.00,-1.00,-100.0000,,,,,,,,,,,,
2026-07-31 05:43:31,2026-07-31,SPY_CLOSE_H1,2,,1,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,41,85,C1_exact,55-49-48,ALTRO,MULTIPLA,1,1,0,0,48,1.00,0.00,-1.00,-100.0000,,,,,,,,,,,,
2026-07-31 05:43:31,2026-07-31,SPY_CLOSE_H1,2,,1,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,42,7,NC2_W5,8-15-25,ALTRO,MULTIPLA,1,0,0,0,,1.00,0.00,-1.00,-100.0000,,,,,,,,,,,,
2026-07-31 05:43:31,2026-07-31,SPY_CLOSE_H1,2,,1,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,43,19,NC2_W3_gap,89-90-86,DECINA,MULTIPLA,1,0,0,0,,1.00,0.00,-1.00,-100.0000,,,,,,,,,,,,
2026-07-31 05:43:31,2026-07-31,SPY_CLOSE_H1,2,,1,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,44,18,NC2_W5,16-11-44,DECINA,MULTIPLA,1,0,0,0,,1.00,0.00,-1.00,-100.0000,,,,,,,,,,,,
2026-07-31 05:43:31,2026-07-31,SPY_CLOSE_H1,2,,1,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,45,7,NC2_W3_gap,88-90-85,DECINA,MULTIPLA,1,1,0,0,88,1.00,0.00,-1.00,-100.0000,,,,,,,,,,,,
2026-07-31 05:43:31,2026-07-31,SPY_CLOSE_H1,2,,1,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,46,18,NC2_W3_gap,90-88-89,DECINA,MULTIPLA,1,1,0,0,88,1.00,0.00,-1.00,-100.0000,,,,,,,,,,,,
2026-07-31 05:43:31,2026-07-31,SPY_CLOSE_H1,2,,1,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,47,21,NC2_W3_gap,89-88-90,DECINA,MULTIPLA,1,1,0,0,88,1.00,0.00,-1.00,-100.0000,,,,,,,,,,,,
2026-07-31 05:43:31,2026-07-31,SPY_CLOSE_H1,2,,1,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,48,22,NC3_W5_gap,88-83-89,DECINA,MULTIPLA,1,1,0,0,88,1.00,0.00,-1.00,-100.0000,,,,,,,,,,,,
2026-07-31 05:43:31,2026-07-31,SPY_CLOSE_H1,2,,1,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,49,45,NC2_W5,35-40-42,MOD5,MULTIPLA,1,0,0,0,,1.00,0.00,-1.00,-100.0000,,,,,,,,,,,,
2026-07-31 05:43:31,2026-07-31,SPY_CLOSE_H1,2,,1,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,50,11,NC2_W3_gap,90-88-87,DECINA,MULTIPLA,1,1,0,0,88,1.00,0.00,-1.00,-100.0000,,,,,,,,,,,,
2026-07-31 05:43:31,2026-07-31,SPY_CLOSE_H1,2,,1,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,51,69,NC2_W5,51-39-21,ALTRO,MULTIPLA,1,1,0,0,39,1.00,0.00,-1.00,-100.0000,,,,,,,,,,,,
2026-07-31 05:43:31,2026-07-31,SPY_CLOSE_H1,2,,1,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,52,7,C1_exact,69-89-4,MOD5,MULTIPLA,1,0,0,0,,1.00,0.00,-1.00,-100.0000,,,,,,,,,,,,
2026-07-31 05:43:31,2026-07-31,SPY_CLOSE_H1,2,,1,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,53,20,C1_exact,15-90-87,MOD5,MULTIPLA,1,0,0,0,,1.00,0.00,-1.00,-100.0000,,,,,,,,,,,,
2026-07-31 05:43:31,2026-07-31,SPY_CLOSE_H1,2,,1,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,54,19,NC3_W5_gap,89-85-82,DECINA,MULTIPLA,1,0,0,0,,1.00,0.00,-1.00,-100.0000,,,,,,,,,,,,
2026-07-31 05:43:31,2026-07-31,SPY_CLOSE_H1,2,,1,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,55,21,C1_exact,51-88-84,ALTRO,MULTIPLA,1,1,0,0,88,1.00,0.00,-1.00,-100.0000,,,,,,,,,,,,
2026-07-31 05:43:31,2026-07-31,SPY_CLOSE_H1,2,,1,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,56,19,C1_exact,89-85-90,DECINA,MULTIPLA,1,0,0,0,,1.00,0.00,-1.00,-100.0000,,,,,,,,,,,,
2026-07-31 05:43:31,2026-07-31,SPY_CLOSE_H1,2,,1,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,57,21,NC3_W5_gap,89-87-90,DECINA,MULTIPLA,1,0,0,0,,1.00,0.00,-1.00,-100.0000,,,,,,,,,,,,
2026-07-31 05:43:31,2026-07-31,SPY_CLOSE_H1,2,,1,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,58,11,C1_exact,90-88-86,DECINA,MULTIPLA,1,1,0,0,88,1.00,0.00,-1.00,-100.0000,,,,,,,,,,,,
2026-07-31 05:43:31,2026-07-31,SPY_CLOSE_H1,2,,1,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,59,18,C1_exact,90-86-87,DECINA,MULTIPLA,1,0,0,0,,1.00,0.00,-1.00,-100.0000,,,,,,,,,,,,
2026-07-31 05:43:31,2026-07-31,SPY_CLOSE_H1,2,,1,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,60,3,C1_exact,90-89-9,ALTRO,MULTIPLA,1,0,0,0,,1.00,0.00,-1.00,-100.0000,,,,,,,,,,,,
2026-07-31 05:43:31,2026-07-31,SPY_OPEN,2,,,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,61,52,NC2_W3_gap,5-8-1,DECINA,MULTIPLA,,,,,,,,,,,,,,,,,,,,,
2026-07-31 05:43:31,2026-07-31,SPY_OPEN,2,,,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,62,58,NC3_W5_gap,35-10-13,ALTRO,MULTIPLA,,,,,,,,,,,,,,,,,,,,,
2026-07-31 05:43:31,2026-07-31,SPY_OPEN,2,,,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,63,3,C2_exact,2-30-45,ALTRO,MULTIPLA,,,,,,,,,,,,,,,,,,,,,
2026-07-31 05:43:31,2026-07-31,SPY_OPEN,2,,,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,64,38,NC3_W5_gap,48-42-69,ALTRO,MULTIPLA,,,,,,,,,,,,,,,,,,,,,
2026-07-31 05:43:31,2026-07-31,SPY_OPEN,2,,,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,65,7,NC2_W5,8-15-25,ALTRO,MULTIPLA,,,,,,,,,,,,,,,,,,,,,
