time,day,event,estrazione,play_id,colpo,ambata,ambi,cluster,outcome,hit_ambi,hit_ranks,v48_play,v48_hit,v48_stop,v48_cost,v48_gross,v48_net,v48_roi,spy_id,spy,spy_condition,spy_followers,spy_network,spy_level,spy_horizon,spy_k1,spy_k2,spy_k3,spy_hit_nums,spy_cost,spy_gross,spy_net,spy_roi,playable_id,playable_colpo,playable_ambata,playable_ambi,playable_outcome,playable_hit_ambata,playable_hit_ambi,playable_support,playable_terno,playable_hit_terno,playable_terno_cost,playable_terno_gross
2026-07-29 12:30:27,2026-07-29,SPY_CLOSE_H1,150,,1,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,3,20,NC3_W5_gap,10-5-15,CATENA_5,MULTIPLA,1,1,0,0,15,1.00,0.00,-1.00,-100.0000,,,,,,,,,,,,
2026-07-29 12:30:27,2026-07-29,SPY_CLOSE_H1,150,,1,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,4,76,NC2_W3_gap,41-49-48,DECINA,MULTIPLA,1,1,0,0,48,1.00,0.00,-1.00,-100.0000,,,,,,,,,,,,
2026-07-29 12:30:27,2026-07-29,SPY_CLOSE_H1,150,,1,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,5,51,NC2_W5,63-45-66,ALTRO,MULTIPLA,1,0,0,0,,1.00,0.00,-1.00,-100.0000,,,,,,,,,,,,
2026-07-29 12:30:27,2026-07-29,SPY_CLOSE_H1,150,,1,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,6,45,C1_exact,40-35-90,MOD5,MULTIPLA,1,0,0,0,,1.00,0.00,-1.00,-100.0000,,,,,,,,,,,,
2026-07-29 12:30:27,2026-07-29,SPY_CLOSE_H1,150,,1,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,7,86,NC2_W5,89-88-90,DECINA,MULTIPLA,1,0,0,0,,1.00,0.00,-1.00,-100.0000,,,,,,,,,,,,
2026-07-29 12:30:27,2026-07-29,SPY_CLOSE_H1,150,,1,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,8,81,C1_exact,55-68-21,ALTRO,MULTIPLA,1,1,0,0,68,1.00,0.00,-1.00,-100.0000,,,,,,,,,,,,
2026-07-29 12:30:27,2026-07-29,SPY_CLOSE_H1,150,,1,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,9,1,NC2_W3_gap,90-85-73,ALTRO,MULTIPLA,1,0,0,0,,1.00,0.00,-1.00,-100.0000,,,,,,,,,,,,
2026-07-29 12:30:27,2026-07-29,SPY_CLOSE_H1,150,,1,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,10,3,NC2_W3_gap,90-89-88,DECINA,MULTIPLA,1,0,0,0,,1.00,0.00,-1.00,-100.0000,,,,,,,,,,,,
2026-07-29 12:30:27,2026-07-29,SPY_CLOSE_H1,150,,1,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,11,76,C1_exact,45-55-16,ALTRO,MULTIPLA,1,0,0,0,,1.00,0.00,-1.00,-100.0000,,,,,,,,,,,,
2026-07-29 12:30:27,2026-07-29,SPY_CLOSE_H1,150,,1,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,12,17,NC2_W3_gap,90-87-89,DECINA,MULTIPLA,1,1,0,0,87,1.00,0.00,-1.00,-100.0000,,,,,,,,,,,,
2026-07-29 12:30:27,2026-07-29,SPY_CLOSE_H1,150,,1,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,13,17,NC3_W5_gap,87-76-89,ALTRO,MULTIPLA,1,1,0,0,87,1.00,0.00,-1.00,-100.0000,,,,,,,,,,,,
2026-07-29 12:30:27,2026-07-29,SPY_CLOSE_H1,150,,1,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,14,39,NC2_W5,81-25-79,ALTRO,MULTIPLA,1,1,1,0,25-81,1.00,0.00,-1.00,-100.0000,,,,,,,,,,,,
2026-07-29 12:30:27,2026-07-29,SPY_CLOSE_H1,150,,1,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,15,45,NC2_W5,35-40-42,MOD5,MULTIPLA,1,0,0,0,,1.00,0.00,-1.00,-100.0000,,,,,,,,,,,,
2026-07-29 12:30:27,2026-07-29,SPY_CLOSE_H1,150,,1,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,16,17,C1_exact,90-86-88,DECINA,MULTIPLA,1,0,0,0,,1.00,0.00,-1.00,-100.0000,,,,,,,,,,,,
2026-07-29 12:30:27,2026-07-29,SPY_CLOSE_H1,150,,1,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,17,8,C1_exact,87-90-89,DECINA,MULTIPLA,1,1,0,0,87,1.00,0.00,-1.00,-100.0000,,,,,,,,,,,,
2026-07-29 12:30:27,2026-07-29,SPY_CLOSE_H1,150,,1,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,18,13,C1_exact,89-90-50,ALTRO,MULTIPLA,1,0,0,0,,1.00,0.00,-1.00,-100.0000,,,,,,,,,,,,
2026-07-29 12:30:27,2026-07-29,SPY_CLOSE_H1,150,,1,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,19,3,C1_exact,90-89-9,ALTRO,MULTIPLA,1,0,0,0,,1.00,0.00,-1.00,-100.0000,,,,,,,,,,,,
2026-07-29 12:30:27,2026-07-29,SPY_CLOSE_H1,150,,1,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,20,14,C1_exact,90-89-88,DECINA,MULTIPLA,1,0,0,0,,1.00,0.00,-1.00,-100.0000,,,,,,,,,,,,
2026-07-29 12:30:27,2026-07-29,SPY_CLOSE_H1,150,,1,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,21,1,C1_exact,86-90-85,DECINA,MULTIPLA,1,0,0,0,,1.00,0.00,-1.00,-100.0000,,,,,,,,,,,,
2026-07-29 12:30:27,2026-07-29,SPY_OPEN,150,,,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,22,87,NC2_W3_gap,25-33-6,ALTRO,MULTIPLA,,,,,,,,,,,,,,,,,,,,,
2026-07-29 12:30:27,2026-07-29,SPY_OPEN,150,,,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,23,87,C1_exact,55-6-3,ALTRO,MULTIPLA,,,,,,,,,,,,,,,,,,,,,
2026-07-29 12:30:27,2026-07-29,SPY_OPEN,150,,,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,24,13,C2_exact,43-61-70,ALTRO,MULTIPLA,,,,,,,,,,,,,,,,,,,,,
2026-07-29 12:30:27,2026-07-29,SPY_OPEN,150,,,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,25,8,C2_exact,29-64-46,ALTRO,MULTIPLA,,,,,,,,,,,,,,,,,,,,,
2026-07-29 12:30:27,2026-07-29,SPY_OPEN,150,,,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,26,25,C1_exact,20-90-36,MOD5,MULTIPLA,,,,,,,,,,,,,,,,,,,,,
2026-07-29 12:30:27,2026-07-29,SPY_OPEN,150,,,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,27,86,NC2_W5,89-88-90,DECINA,MULTIPLA,,,,,,,,,,,,,,,,,,,,,
2026-07-29 12:30:27,2026-07-29,SPY_OPEN,150,,,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,28,67,NC3_W5_gap,57-83-42,MOD5,MULTIPLA,,,,,,,,,,,,,,,,,,,,,
2026-07-29 12:30:27,2026-07-29,SPY_OPEN,150,,,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,29,1,NC3_W5_gap,29-8-89,ALTRO,MULTIPLA,,,,,,,,,,,,,,,,,,,,,
2026-07-29 12:30:27,2026-07-29,SPY_OPEN,150,,,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,30,48,NC2_W3_gap,86-84-88,DECINA,MULTIPLA,,,,,,,,,,,,,,,,,,,,,
2026-07-29 12:30:27,2026-07-29,SPY_OPEN,150,,,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,31,61,C1_exact,19-59-83,ALTRO,MULTIPLA,,,,,,,,,,,,,,,,,,,,,
2026-07-29 12:30:27,2026-07-29,SPY_OPEN,150,,,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,32,87,NC2_W5,90-89-88,DECINA,MULTIPLA,,,,,,,,,,,,,,,,,,,,,
2026-07-29 12:30:27,2026-07-29,SPY_OPEN,150,,,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,33,17,NC3_W5_gap,87-76-89,ALTRO,MULTIPLA,,,,,,,,,,,,,,,,,,,,,
2026-07-29 12:30:27,2026-07-29,SPY_OPEN,150,,,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,34,13,NC3_W5_gap,89-86-82,DECINA,MULTIPLA,,,,,,,,,,,,,,,,,,,,,
2026-07-29 12:30:27,2026-07-29,SPY_OPEN,150,,,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,35,39,NC2_W5,81-25-79,ALTRO,MULTIPLA,,,,,,,,,,,,,,,,,,,,,
2026-07-29 12:30:27,2026-07-29,SPY_OPEN,150,,,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,36,45,NC2_W5,35-40-42,MOD5,MULTIPLA,,,,,,,,,,,,,,,,,,,,,
2026-07-29 12:30:27,2026-07-29,SPY_OPEN,150,,,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,37,27,C1_exact,7-40-88,ALTRO,MULTIPLA,,,,,,,,,,,,,,,,,,,,,
2026-07-29 12:30:27,2026-07-29,SPY_OPEN,150,,,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,38,15,C1_exact,10-89-88,ALTRO,MULTIPLA,,,,,,,,,,,,,,,,,,,,,
2026-07-29 12:30:27,2026-07-29,SPY_OPEN,150,,,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,39,12,C1_exact,89-86-90,DECINA,MULTIPLA,,,,,,,,,,,,,,,,,,,,,
2026-07-29 12:35:33,2026-07-29,SPY_CLOSE_H2,151,,2,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,1,20,C2_exact,15-10-5,CATENA_5,MULTIPLA,2,1,0,0,15,2.00,0.00,-2.00,-100.0000,,,,,,,,,,,,
2026-07-29 12:35:33,2026-07-29,SPY_CLOSE_H2,151,,2,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,2,45,NC2_W3_gap,40-30-73,MOD5,MULTIPLA,2,0,0,0,,2.00,0.00,-2.00,-100.0000,,,,,,,,,,,,
2026-07-29 12:35:33,2026-07-29,SPY_CLOSE_H2,151,,2,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,3,20,NC3_W5_gap,10-5-15,CATENA_5,MULTIPLA,2,1,0,0,15,2.00,0.00,-2.00,-100.0000,,,,,,,,,,,,
2026-07-29 12:35:33,2026-07-29,SPY_CLOSE_H2,151,,2,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,4,76,NC2_W3_gap,41-49-48,DECINA,MULTIPLA,2,1,0,0,48,2.00,0.00,-2.00,-100.0000,,,,,,,,,,,,
2026-07-29 12:35:33,2026-07-29,SPY_CLOSE_H2,151,,2,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,5,51,NC2_W5,63-45-66,ALTRO,MULTIPLA,2,1,1,0,63-66,2.00,0.00,-2.00,-100.0000,,,,,,,,,,,,
2026-07-29 12:35:33,2026-07-29,SPY_CLOSE_H2,151,,2,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,6,45,C1_exact,40-35-90,MOD5,MULTIPLA,2,0,0,0,,2.00,0.00,-2.00,-100.0000,,,,,,,,,,,,
2026-07-29 12:35:33,2026-07-29,SPY_CLOSE_H2,151,,2,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,7,86,NC2_W5,89-88-90,DECINA,MULTIPLA,2,1,0,0,88,2.00,0.00,-2.00,-100.0000,,,,,,,,,,,,
2026-07-29 12:35:33,2026-07-29,SPY_CLOSE_H2,151,,2,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,8,81,C1_exact,55-68-21,ALTRO,MULTIPLA,2,1,0,0,68,2.00,0.00,-2.00,-100.0000,,,,,,,,,,,,
2026-07-29 12:35:33,2026-07-29,SPY_CLOSE_H2,151,,2,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,9,1,NC2_W3_gap,90-85-73,ALTRO,MULTIPLA,2,0,0,0,,2.00,0.00,-2.00,-100.0000,,,,,,,,,,,,
2026-07-29 12:35:33,2026-07-29,SPY_CLOSE_H2,151,,2,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,10,3,NC2_W3_gap,90-89-88,DECINA,MULTIPLA,2,1,0,0,88,2.00,0.00,-2.00,-100.0000,,,,,,,,,,,,
2026-07-29 12:35:33,2026-07-29,SPY_CLOSE_H2,151,,2,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,11,76,C1_exact,45-55-16,ALTRO,MULTIPLA,2,1,0,0,55,2.00,0.00,-2.00,-100.0000,,,,,,,,,,,,
2026-07-29 12:35:33,2026-07-29,SPY_CLOSE_H2,151,,2,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,12,17,NC2_W3_gap,90-87-89,DECINA,MULTIPLA,2,1,0,0,87,2.00,0.00,-2.00,-100.0000,,,,,,,,,,,,
2026-07-29 12:35:33,2026-07-29,SPY_CLOSE_H2,151,,2,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,13,17,NC3_W5_gap,87-76-89,ALTRO,MULTIPLA,2,1,1,0,76-87,2.00,0.00,-2.00,-100.0000,,,,,,,,,,,,
2026-07-29 12:35:33,2026-07-29,SPY_CLOSE_H2,151,,2,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,14,39,NC2_W5,81-25-79,ALTRO,MULTIPLA,2,1,1,0,25-81,2.00,0.00,-2.00,-100.0000,,,,,,,,,,,,
2026-07-29 12:35:33,2026-07-29,SPY_CLOSE_H2,151,,2,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,15,45,NC2_W5,35-40-42,MOD5,MULTIPLA,2,0,0,0,,2.00,0.00,-2.00,-100.0000,,,,,,,,,,,,
2026-07-29 12:35:33,2026-07-29,SPY_CLOSE_H2,151,,2,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,16,17,C1_exact,90-86-88,DECINA,MULTIPLA,2,1,0,0,88,2.00,0.00,-2.00,-100.0000,,,,,,,,,,,,
2026-07-29 12:35:33,2026-07-29,SPY_CLOSE_H2,151,,2,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,17,8,C1_exact,87-90-89,DECINA,MULTIPLA,2,1,0,0,87,2.00,0.00,-2.00,-100.0000,,,,,,,,,,,,
2026-07-29 12:35:33,2026-07-29,SPY_CLOSE_H2,151,,2,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,18,13,C1_exact,89-90-50,ALTRO,MULTIPLA,2,1,0,0,50,2.00,0.00,-2.00,-100.0000,,,,,,,,,,,,
2026-07-29 12:35:33,2026-07-29,SPY_CLOSE_H2,151,,2,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,19,3,C1_exact,90-89-9,ALTRO,MULTIPLA,2,1,0,0,9,2.00,0.00,-2.00,-100.0000,,,,,,,,,,,,
2026-07-29 12:35:33,2026-07-29,SPY_CLOSE_H2,151,,2,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,20,14,C1_exact,90-89-88,DECINA,MULTIPLA,2,1,0,0,88,2.00,0.00,-2.00,-100.0000,,,,,,,,,,,,
2026-07-29 12:35:33,2026-07-29,SPY_CLOSE_H2,151,,2,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,21,1,C1_exact,86-90-85,DECINA,MULTIPLA,2,0,0,0,,2.00,0.00,-2.00,-100.0000,,,,,,,,,,,,
2026-07-29 12:35:33,2026-07-29,SPY_CLOSE_H1,151,,1,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,22,87,NC2_W3_gap,25-33-6,ALTRO,MULTIPLA,1,1,1,0,25-33,1.00,0.00,-1.00,-100.0000,,,,,,,,,,,,
2026-07-29 12:35:33,2026-07-29,SPY_CLOSE_H1,151,,1,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,23,87,C1_exact,55-6-3,ALTRO,MULTIPLA,1,1,1,0,3-55,1.00,0.00,-1.00,-100.0000,,,,,,,,,,,,
2026-07-29 12:35:33,2026-07-29,SPY_CLOSE_H1,151,,1,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,24,13,C2_exact,43-61-70,ALTRO,MULTIPLA,1,1,0,0,43,1.00,0.00,-1.00,-100.0000,,,,,,,,,,,,
2026-07-29 12:35:33,2026-07-29,SPY_CLOSE_H1,151,,1,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,25,8,C2_exact,29-64-46,ALTRO,MULTIPLA,1,0,0,0,,1.00,0.00,-1.00,-100.0000,,,,,,,,,,,,
2026-07-29 12:35:33,2026-07-29,SPY_CLOSE_H1,151,,1,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,26,25,C1_exact,20-90-36,MOD5,MULTIPLA,1,0,0,0,,1.00,0.00,-1.00,-100.0000,,,,,,,,,,,,
2026-07-29 12:35:33,2026-07-29,SPY_CLOSE_H1,151,,1,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,27,86,NC2_W5,89-88-90,DECINA,MULTIPLA,1,1,0,0,88,1.00,0.00,-1.00,-100.0000,,,,,,,,,,,,
2026-07-29 12:35:33,2026-07-29,SPY_CLOSE_H1,151,,1,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,28,67,NC3_W5_gap,57-83-42,MOD5,MULTIPLA,1,1,0,0,83,1.00,0.00,-1.00,-100.0000,,,,,,,,,,,,
2026-07-29 12:35:33,2026-07-29,SPY_CLOSE_H1,151,,1,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,29,1,NC3_W5_gap,29-8-89,ALTRO,MULTIPLA,1,0,0,0,,1.00,0.00,-1.00,-100.0000,,,,,,,,,,,,
2026-07-29 12:35:33,2026-07-29,SPY_CLOSE_H1,151,,1,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,30,48,NC2_W3_gap,86-84-88,DECINA,MULTIPLA,1,1,0,0,88,1.00,0.00,-1.00,-100.0000,,,,,,,,,,,,
2026-07-29 12:35:33,2026-07-29,SPY_CLOSE_H1,151,,1,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,31,61,C1_exact,19-59-83,ALTRO,MULTIPLA,1,1,1,0,19-83,1.00,0.00,-1.00,-100.0000,,,,,,,,,,,,
2026-07-29 12:35:33,2026-07-29,SPY_CLOSE_H1,151,,1,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,32,87,NC2_W5,90-89-88,DECINA,MULTIPLA,1,1,0,0,88,1.00,0.00,-1.00,-100.0000,,,,,,,,,,,,
2026-07-29 12:35:33,2026-07-29,SPY_CLOSE_H1,151,,1,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,33,17,NC3_W5_gap,87-76-89,ALTRO,MULTIPLA,1,1,1,0,76-87,1.00,0.00,-1.00,-100.0000,,,,,,,,,,,,
2026-07-29 12:35:33,2026-07-29,SPY_CLOSE_H1,151,,1,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,34,13,NC3_W5_gap,89-86-82,DECINA,MULTIPLA,1,0,0,0,,1.00,0.00,-1.00,-100.0000,,,,,,,,,,,,
2026-07-29 12:35:33,2026-07-29,SPY_CLOSE_H1,151,,1,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,35,39,NC2_W5,81-25-79,ALTRO,MULTIPLA,1,1,0,0,25,1.00,0.00,-1.00,-100.0000,,,,,,,,,,,,
2026-07-29 12:35:33,2026-07-29,SPY_CLOSE_H1,151,,1,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,36,45,NC2_W5,35-40-42,MOD5,MULTIPLA,1,0,0,0,,1.00,0.00,-1.00,-100.0000,,,,,,,,,,,,
2026-07-29 12:35:33,2026-07-29,SPY_CLOSE_H1,151,,1,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,37,27,C1_exact,7-40-88,ALTRO,MULTIPLA,1,1,0,0,88,1.00,0.00,-1.00,-100.0000,,,,,,,,,,,,
2026-07-29 12:35:33,2026-07-29,SPY_CLOSE_H1,151,,1,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,38,15,C1_exact,10-89-88,ALTRO,MULTIPLA,1,1,0,0,88,1.00,0.00,-1.00,-100.0000,,,,,,,,,,,,
2026-07-29 12:35:33,2026-07-29,SPY_CLOSE_H1,151,,1,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,39,12,C1_exact,89-86-90,DECINA,MULTIPLA,1,0,0,0,,1.00,0.00,-1.00,-100.0000,,,,,,,,,,,,
2026-07-29 12:35:33,2026-07-29,SPY_OPEN,151,,,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,40,25,C2_exact,20-15-10,CATENA_5,MULTIPLA,,,,,,,,,,,,,,,,,,,,,
2026-07-29 12:35:33,2026-07-29,SPY_OPEN,151,,,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,41,87,NC3_W5_gap,6-62-37,MOD5,MULTIPLA,,,,,,,,,,,,,,,,,,,,,
2026-07-29 12:35:33,2026-07-29,SPY_OPEN,151,,,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,42,88,NC2_W3_gap,67-6-55,ALTRO,MULTIPLA,,,,,,,,,,,,,,,,,,,,,
2026-07-29 12:35:33,2026-07-29,SPY_OPEN,151,,,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,43,15,C2_exact,10-5-52,CATENA_5,MULTIPLA,,,,,,,,,,,,,,,,,,,,,
2026-07-29 12:35:33,2026-07-29,SPY_OPEN,151,,,,,,,,,0,0,0,0.00,0.00,0.00,0.0000,44,87,C2_exact,90-89-85,DECINA,MULTIPLA,,,,,,,,,,,,,,,,,,,,,
